From,To,Time
63,43,2000-02-28 16:56:00
63,52,2000-02-28 16:56:00
63,55,2000-02-28 16:56:00
63,59,2000-02-28 16:56:00
63,47,2000-02-28 16:56:00
63,73,2000-02-28 16:56:00
63,88,2000-02-28 16:56:00
63,14,2000-02-28 16:56:00
28,1,2000-02-29 20:45:00
44,29,2000-03-01 09:05:00
50,8,2000-03-02 16:55:00
75,79,2000-03-03 13:27:00
22,57,2000-03-08 15:16:00
5,39,2000-03-08 16:52:00
79,21,2000-03-09 12:52:00
22,74,2000-03-13 14:11:00
3,39,2000-03-13 15:48:00
80,21,2000-03-22 16:21:00
3,26,2000-03-23 15:54:00
54,36,2000-04-03 09:22:00
54,37,2000-04-03 09:22:00
54,39,2000-04-03 09:22:00
54,34,2000-04-03 09:22:00
54,35,2000-04-03 09:22:00
54,33,2000-04-03 09:22:00
54,21,2000-04-03 09:22:00
54,57,2000-04-03 09:22:00
54,56,2000-04-03 09:22:00
54,66,2000-04-03 09:22:00
54,65,2000-04-03 09:22:00
54,19,2000-04-03 09:22:00
54,53,2000-04-03 09:22:00
54,3,2000-04-03 09:22:00
54,51,2000-04-03 09:22:00
54,64,2000-04-03 09:22:00
54,18,2000-04-03 09:22:00
54,4,2000-04-03 09:22:00
54,8,2000-04-03 09:22:00
54,9,2000-04-03 09:22:00
54,13,2000-04-03 09:22:00
54,15,2000-04-03 09:22:00
54,69,2000-04-03 09:22:00
54,16,2000-04-03 09:22:00
54,17,2000-04-03 09:22:00
54,5,2000-04-03 09:22:00
54,6,2000-04-03 09:22:00
54,48,2000-04-03 09:22:00
54,50,2000-04-03 09:22:00
54,46,2000-04-03 09:22:00
54,25,2000-04-03 09:22:00
54,29,2000-04-03 09:22:00
54,75,2000-04-03 09:22:00
54,30,2000-04-03 09:22:00
54,31,2000-04-03 09:22:00
54,40,2000-04-03 09:22:00
54,72,2000-04-03 09:22:00
54,79,2000-04-03 09:22:00
54,62,2000-04-03 09:22:00
54,61,2000-04-03 09:22:00
54,2,2000-04-03 09:22:00
54,23,2000-04-03 09:22:00
54,45,2000-04-03 09:22:00
54,44,2000-04-03 09:22:00
54,80,2000-04-03 09:22:00
50,33,2000-04-04 12:30:00
65,79,2000-04-04 16:16:00
3,34,2000-04-05 10:09:00
50,87,2000-04-05 12:09:00
39,24,2000-04-05 16:25:00
50,41,2000-04-11 09:20:00
31,23,2000-04-11 13:05:00
31,11,2000-04-11 14:40:00
65,66,2000-04-12 10:46:00
11,86,2000-04-13 11:06:00
50,34,2000-04-13 18:46:00
22,22,2000-04-14 10:22:00
50,65,2000-04-14 11:12:00
65,10,2000-04-14 11:44:00
37,22,2000-04-17 08:16:00
37,21,2000-04-17 08:16:00
37,50,2000-04-17 08:16:00
37,75,2000-04-17 08:16:00
37,11,2000-04-17 08:16:00
11,88,2000-04-17 09:50:00
65,84,2000-04-17 14:52:00
33,79,2000-04-18 12:05:00
3,51,2000-04-19 11:14:00
44,37,2000-04-20 13:55:00
16,88,2000-04-20 14:44:00
11,16,2000-04-24 09:58:00
35,64,2000-04-25 10:34:00
35,62,2000-04-25 10:34:00
35,80,2000-04-25 10:34:00
35,71,2000-04-25 10:34:00
35,4,2000-04-25 10:34:00
35,33,2000-04-25 10:34:00
35,66,2000-04-25 10:34:00
35,22,2000-04-25 10:34:00
35,29,2000-04-25 10:34:00
35,57,2000-04-25 10:34:00
35,37,2000-04-25 10:34:00
35,53,2000-04-25 10:34:00
35,79,2000-04-25 10:34:00
35,65,2000-04-25 10:34:00
35,9,2000-04-25 10:34:00
65,62,2000-04-25 14:02:00
22,2,2000-04-25 17:14:00
22,17,2000-04-25 17:14:00
50,39,2000-04-25 18:44:00
50,64,2000-04-28 14:59:00
65,21,2000-05-03 13:46:00
50,59,2000-05-04 08:34:00
24,47,2000-05-04 13:01:00
16,16,2000-05-04 23:08:00
11,48,2000-05-05 15:43:00
76,26,2000-05-08 16:38:00
50,14,2000-05-10 09:16:00
50,43,2000-05-10 09:28:00
50,73,2000-05-10 11:26:00
24,9,2000-05-10 15:08:00
11,80,2000-05-12 14:01:00
20,62,2000-05-12 15:33:00
20,29,2000-05-12 15:33:00
20,25,2000-05-12 15:33:00
20,66,2000-05-12 15:33:00
20,7,2000-05-12 15:33:00
20,68,2000-05-12 15:33:00
20,59,2000-05-12 15:33:00
20,57,2000-05-12 15:33:00
20,47,2000-05-12 15:33:00
20,44,2000-05-12 15:33:00
20,40,2000-05-12 15:33:00
20,79,2000-05-12 15:33:00
20,10,2000-05-12 15:33:00
20,9,2000-05-12 15:33:00
20,64,2000-05-12 15:33:00
20,65,2000-05-12 15:33:00
16,45,2000-05-15 09:57:00
65,65,2000-05-15 15:35:00
65,57,2000-05-16 15:35:00
50,2,2000-05-18 18:05:00
37,18,2000-05-19 14:26:00
37,80,2000-05-19 14:26:00
37,48,2000-05-19 14:26:00
37,30,2000-05-19 14:26:00
37,69,2000-05-19 14:26:00
37,8,2000-05-19 14:26:00
37,36,2000-05-19 14:26:00
37,19,2000-05-22 16:00:00
0,11,2000-05-23 09:34:00
0,60,2000-05-23 09:34:00
33,47,2000-05-23 09:40:00
33,80,2000-05-23 09:40:00
33,82,2000-05-23 09:40:00
33,37,2000-05-23 09:40:00
33,75,2000-05-23 09:40:00
33,21,2000-05-23 09:40:00
37,79,2000-05-23 12:40:00
5,81,2000-05-24 18:16:00
52,8,2000-05-25 15:31:00
44,3,2000-05-30 09:38:00
35,48,2000-05-31 11:09:00
35,36,2000-05-31 11:09:00
35,30,2000-05-31 11:09:00
35,69,2000-05-31 11:09:00
35,19,2000-05-31 11:09:00
50,17,2000-06-01 10:16:00
44,19,2000-06-01 11:46:00
50,53,2000-06-01 14:08:00
23,15,2000-06-01 16:41:00
50,15,2000-06-02 18:24:00
50,80,2000-06-05 09:32:00
80,17,2000-06-05 15:33:00
80,34,2000-06-05 15:33:00
80,57,2000-06-05 15:33:00
80,16,2000-06-05 15:33:00
80,15,2000-06-05 15:33:00
80,80,2000-06-05 15:33:00
80,3,2000-06-05 15:33:00
80,53,2000-06-05 15:33:00
80,4,2000-06-05 15:33:00
80,51,2000-06-05 15:33:00
80,5,2000-06-05 15:33:00
80,6,2000-06-05 15:33:00
80,8,2000-06-05 15:33:00
80,9,2000-06-05 15:33:00
80,69,2000-06-05 15:33:00
80,56,2000-06-05 15:33:00
80,66,2000-06-05 15:33:00
80,65,2000-06-05 15:33:00
80,13,2000-06-05 15:33:00
80,61,2000-06-05 15:33:00
80,24,2000-06-05 15:33:00
80,25,2000-06-05 15:33:00
80,75,2000-06-05 15:33:00
80,29,2000-06-05 15:33:00
80,64,2000-06-05 15:33:00
80,72,2000-06-05 15:33:00
80,31,2000-06-05 15:33:00
80,40,2000-06-05 15:33:00
80,68,2000-06-05 15:33:00
80,39,2000-06-05 15:33:00
80,62,2000-06-05 15:33:00
80,23,2000-06-05 15:33:00
80,36,2000-06-05 15:33:00
80,47,2000-06-05 15:33:00
80,2,2000-06-05 15:33:00
80,48,2000-06-05 15:33:00
80,19,2000-06-05 15:33:00
80,79,2000-06-05 15:33:00
80,18,2000-06-05 15:33:00
80,45,2000-06-05 15:33:00
80,71,2000-06-05 15:33:00
80,46,2000-06-05 15:33:00
20,20,2000-06-06 13:23:00
20,78,2000-06-06 13:23:00
20,77,2000-06-06 13:23:00
58,42,2000-06-06 18:00:00
58,5,2000-06-07 11:48:00
58,3,2000-06-07 11:48:00
58,8,2000-06-07 11:48:00
16,31,2000-06-08 09:29:00
4,7,2000-06-08 10:49:00
37,71,2000-06-09 08:02:00
37,62,2000-06-09 08:02:00
37,29,2000-06-09 08:02:00
16,13,2000-06-09 09:15:00
50,1,2000-06-09 15:14:00
50,76,2000-06-13 10:08:00
19,56,2000-06-13 15:16:00
5,73,2000-06-14 09:02:00
30,19,2000-06-14 13:21:00
30,29,2000-06-14 13:21:00
96,84,2000-06-21 10:46:00
21,82,2000-06-22 12:59:00
70,8,2000-06-23 08:40:00
5,45,2000-06-26 15:12:00
4,13,2000-06-27 16:29:00
65,17,2000-06-28 17:39:00
25,22,2000-07-06 18:00:00
17,8,2000-07-11 14:35:00
17,61,2000-07-11 14:35:00
14,8,2000-07-13 08:30:00
65,44,2000-07-13 10:07:00
65,75,2000-07-13 10:56:00
44,34,2000-07-13 11:23:00
62,21,2000-07-13 12:54:00
65,33,2000-07-13 13:45:00
16,1,2000-07-13 15:21:00
88,69,2000-07-14 11:21:00
23,73,2000-07-15 13:16:00
23,52,2000-07-15 13:16:00
73,14,2000-07-19 16:15:00
11,41,2000-07-21 13:56:00
20,26,2000-07-21 15:25:00
20,73,2000-07-21 15:25:00
20,55,2000-07-21 15:25:00
41,23,2000-07-25 11:06:00
0,5,2000-07-25 14:50:00
0,43,2000-07-25 14:50:00
0,14,2000-07-25 14:50:00
0,42,2000-07-25 14:50:00
71,33,2000-07-27 10:28:00
71,22,2000-07-27 10:28:00
71,4,2000-07-27 10:28:00
71,29,2000-07-27 10:28:00
71,57,2000-07-27 10:28:00
71,9,2000-07-27 10:28:00
71,64,2000-07-27 10:28:00
71,66,2000-07-27 10:28:00
75,18,2000-07-27 14:45:00
11,45,2000-07-27 18:33:00
9,23,2000-07-31 11:28:00
47,37,2000-07-31 17:07:00
60,2,2000-07-31 18:52:00
60,43,2000-07-31 18:52:00
60,8,2000-07-31 18:52:00
60,14,2000-07-31 18:52:00
60,45,2000-07-31 18:52:00
60,41,2000-07-31 18:52:00
60,23,2000-07-31 18:52:00
24,15,2000-08-01 09:51:00
31,70,2000-08-01 13:37:00
48,36,2000-08-02 10:38:00
48,19,2000-08-02 10:38:00
48,69,2000-08-02 10:38:00
48,30,2000-08-02 10:38:00
48,29,2000-08-02 10:38:00
71,19,2000-08-02 10:55:00
71,13,2000-08-02 10:55:00
71,46,2000-08-02 10:55:00
71,25,2000-08-02 10:55:00
71,30,2000-08-02 10:55:00
71,69,2000-08-02 10:55:00
71,34,2000-08-02 10:55:00
71,2,2000-08-02 10:55:00
71,18,2000-08-02 10:55:00
71,44,2000-08-02 10:55:00
71,16,2000-08-02 10:55:00
71,40,2000-08-02 10:55:00
71,45,2000-08-02 10:55:00
71,48,2000-08-02 10:55:00
71,5,2000-08-02 10:55:00
71,17,2000-08-02 10:55:00
71,3,2000-08-02 10:55:00
71,23,2000-08-02 10:55:00
17,18,2000-08-04 11:49:00
17,64,2000-08-04 11:49:00
17,46,2000-08-04 11:49:00
23,3,2000-08-05 10:45:00
23,2,2000-08-05 10:45:00
23,13,2000-08-05 10:45:00
75,47,2000-08-07 09:46:00
35,13,2000-08-08 10:32:00
35,16,2000-08-08 10:32:00
35,24,2000-08-08 10:32:00
35,5,2000-08-08 10:32:00
35,45,2000-08-08 10:32:00
35,51,2000-08-08 10:32:00
35,50,2000-08-08 10:32:00
35,72,2000-08-08 10:32:00
35,42,2000-08-08 10:32:00
35,2,2000-08-08 10:32:00
35,39,2000-08-08 10:32:00
35,34,2000-08-08 10:32:00
35,61,2000-08-08 10:32:00
35,17,2000-08-08 10:32:00
35,47,2000-08-08 10:32:00
35,25,2000-08-08 10:32:00
35,75,2000-08-08 10:32:00
35,18,2000-08-08 10:32:00
35,46,2000-08-08 10:32:00
35,11,2000-08-08 10:32:00
35,31,2000-08-08 10:32:00
35,6,2000-08-08 10:32:00
35,40,2000-08-08 10:32:00
35,8,2000-08-08 10:32:00
35,15,2000-08-08 10:32:00
35,68,2000-08-08 10:32:00
35,23,2000-08-08 10:32:00
33,17,2000-08-08 15:57:00
75,8,2000-08-09 17:10:00
52,31,2000-08-09 18:53:00
29,36,2000-08-10 09:48:00
29,69,2000-08-10 09:48:00
29,19,2000-08-10 09:48:00
37,5,2000-08-17 10:07:00
37,59,2000-08-17 10:07:00
65,30,2000-08-17 18:25:00
30,16,2000-08-21 10:01:00
30,60,2000-08-21 10:08:00
4,44,2000-08-21 11:46:00
65,34,2000-08-22 17:42:00
52,7,2000-08-23 14:05:00
23,48,2000-08-23 19:16:00
23,7,2000-08-23 19:16:00
23,43,2000-08-23 19:16:00
23,8,2000-08-23 19:16:00
23,16,2000-08-23 19:16:00
23,17,2000-08-23 19:16:00
41,2,2000-08-25 09:50:00
20,43,2000-08-29 16:59:00
7,24,2000-08-29 17:28:00
7,10,2000-08-29 17:28:00
7,8,2000-08-29 17:28:00
25,7,2000-08-30 10:45:00
25,45,2000-08-30 10:45:00
25,13,2000-08-30 10:45:00
25,34,2000-08-30 10:45:00
25,23,2000-08-30 10:45:00
41,25,2000-08-31 12:28:00
5,43,2000-09-01 17:57:00
76,43,2000-09-04 17:35:00
24,70,2000-09-05 12:25:00
75,7,2000-09-06 11:03:00
25,57,2000-09-07 09:47:00
25,2,2000-09-07 09:47:00
47,5,2000-09-08 07:20:00
53,48,2000-09-08 16:35:00
53,31,2000-09-08 16:35:00
53,17,2000-09-08 16:35:00
53,36,2000-09-11 09:16:00
53,56,2000-09-11 09:16:00
53,46,2000-09-11 09:16:00
53,47,2000-09-11 09:16:00
53,18,2000-09-11 09:16:00
53,51,2000-09-11 09:16:00
53,23,2000-09-11 09:16:00
53,61,2000-09-11 09:16:00
53,2,2000-09-11 09:16:00
53,10,2000-09-11 09:16:00
53,44,2000-09-11 09:16:00
53,45,2000-09-11 09:16:00
53,39,2000-09-11 09:16:00
53,15,2000-09-11 09:16:00
53,34,2000-09-11 09:16:00
53,69,2000-09-11 09:16:00
53,6,2000-09-11 09:16:00
53,75,2000-09-11 09:16:00
53,40,2000-09-11 09:16:00
53,30,2000-09-11 09:16:00
53,16,2000-09-11 09:16:00
53,13,2000-09-11 09:16:00
53,19,2000-09-11 09:16:00
84,22,2000-09-11 13:12:00
47,74,2000-09-11 14:36:00
66,16,2000-09-14 14:11:00
66,55,2000-09-14 14:11:00
66,56,2000-09-14 14:11:00
66,24,2000-09-14 14:11:00
66,57,2000-09-14 14:11:00
66,59,2000-09-14 14:11:00
66,23,2000-09-14 14:11:00
66,17,2000-09-14 14:11:00
66,53,2000-09-14 14:11:00
66,22,2000-09-14 14:11:00
66,18,2000-09-14 14:11:00
66,61,2000-09-14 14:11:00
66,19,2000-09-14 14:11:00
66,62,2000-09-14 14:11:00
66,51,2000-09-14 14:11:00
66,33,2000-09-14 14:11:00
66,34,2000-09-14 14:11:00
66,31,2000-09-14 14:11:00
66,36,2000-09-14 14:11:00
66,30,2000-09-14 14:11:00
66,29,2000-09-14 14:11:00
66,37,2000-09-14 14:11:00
66,26,2000-09-14 14:11:00
66,39,2000-09-14 14:11:00
66,40,2000-09-14 14:11:00
66,43,2000-09-14 14:11:00
66,45,2000-09-14 14:11:00
66,46,2000-09-14 14:11:00
66,47,2000-09-14 14:11:00
66,48,2000-09-14 14:11:00
66,50,2000-09-14 14:11:00
66,25,2000-09-14 14:11:00
66,79,2000-09-14 14:11:00
66,66,2000-09-14 14:11:00
66,75,2000-09-14 14:11:00
66,72,2000-09-14 14:11:00
66,2,2000-09-14 14:11:00
66,69,2000-09-14 14:11:00
66,68,2000-09-14 14:11:00
66,15,2000-09-14 14:11:00
66,13,2000-09-14 14:11:00
66,4,2000-09-14 14:11:00
66,10,2000-09-14 14:11:00
66,64,2000-09-14 14:11:00
66,9,2000-09-14 14:11:00
66,3,2000-09-14 14:11:00
66,6,2000-09-14 14:11:00
66,8,2000-09-14 14:11:00
66,7,2000-09-14 14:11:00
66,5,2000-09-14 14:11:00
3,32,2000-09-17 10:53:00
31,7,2000-09-18 18:25:00
31,86,2000-09-19 09:35:00
48,8,2000-09-20 09:28:00
11,23,2000-09-21 16:23:00
0,7,2000-09-21 17:19:00
17,56,2000-09-26 09:59:00
24,48,2000-09-26 15:02:00
0,2,2000-09-26 16:53:00
0,41,2000-09-26 16:53:00
0,45,2000-09-26 16:53:00
3,12,2000-09-28 18:25:00
49,86,2000-10-03 16:52:00
49,47,2000-10-03 16:52:00
49,82,2000-10-03 16:52:00
49,83,2000-10-03 16:52:00
5,5,2000-10-03 17:31:00
30,15,2000-10-10 11:25:00
30,50,2000-10-10 11:25:00
30,51,2000-10-10 11:25:00
30,9,2000-10-10 11:25:00
30,6,2000-10-10 11:25:00
30,45,2000-10-10 11:25:00
30,22,2000-10-10 11:25:00
30,23,2000-10-10 11:25:00
30,18,2000-10-10 11:25:00
30,46,2000-10-10 11:25:00
30,40,2000-10-10 11:25:00
30,39,2000-10-10 11:25:00
30,47,2000-10-10 11:25:00
30,5,2000-10-10 11:25:00
30,24,2000-10-10 11:25:00
30,8,2000-10-10 11:25:00
30,17,2000-10-10 11:25:00
30,57,2000-10-10 11:25:00
30,2,2000-10-10 11:25:00
30,25,2000-10-10 11:25:00
30,61,2000-10-10 11:25:00
30,72,2000-10-10 11:25:00
30,69,2000-10-10 11:25:00
30,68,2000-10-10 11:25:00
30,30,2000-10-10 11:25:00
30,13,2000-10-10 11:25:00
30,75,2000-10-10 11:25:00
30,31,2000-10-10 11:25:00
30,36,2000-10-10 11:25:00
30,33,2000-10-10 11:25:00
30,79,2000-10-10 11:25:00
30,34,2000-10-10 11:25:00
30,62,2000-10-10 11:25:00
30,64,2000-10-10 11:25:00
34,61,2000-10-10 11:36:00
34,48,2000-10-10 11:36:00
34,23,2000-10-10 11:36:00
34,2,2000-10-10 11:36:00
34,75,2000-10-10 11:36:00
34,69,2000-10-10 11:36:00
34,68,2000-10-10 11:36:00
34,22,2000-10-10 11:36:00
70,52,2000-10-11 16:31:00
4,56,2000-10-11 17:04:00
31,26,2000-10-12 14:05:00
31,47,2000-10-12 14:05:00
31,6,2000-10-12 14:05:00
31,51,2000-10-12 14:05:00
22,6,2000-10-13 17:12:00
3,15,2000-10-17 08:12:00
56,3,2000-10-17 10:00:00
47,76,2000-10-19 15:00:00
42,88,2000-10-23 21:00:00
18,24,2000-10-24 11:16:00
56,6,2000-10-24 15:02:00
56,15,2000-10-24 15:02:00
71,36,2000-10-24 16:28:00
35,35,2000-10-26 12:04:00
5,6,2000-10-31 17:10:00
4,65,2000-11-03 10:17:00
4,39,2000-11-03 10:17:00
4,79,2000-11-03 10:17:00
4,53,2000-11-03 10:17:00
4,33,2000-11-03 10:17:00
4,22,2000-11-03 10:17:00
4,45,2000-11-03 10:17:00
4,40,2000-11-03 10:17:00
4,51,2000-11-03 10:17:00
4,69,2000-11-03 10:17:00
4,62,2000-11-03 10:17:00
4,61,2000-11-03 10:17:00
4,48,2000-11-03 10:17:00
4,19,2000-11-03 10:17:00
4,23,2000-11-03 10:17:00
4,17,2000-11-03 10:17:00
4,25,2000-11-03 10:17:00
4,31,2000-11-03 10:17:00
4,64,2000-11-03 10:17:00
4,57,2000-11-03 10:17:00
4,34,2000-11-03 10:17:00
4,6,2000-11-03 10:17:00
4,36,2000-11-03 10:17:00
4,68,2000-11-03 10:17:00
4,29,2000-11-03 10:17:00
4,75,2000-11-03 10:17:00
4,15,2000-11-03 10:17:00
4,50,2000-11-03 10:17:00
4,11,2000-11-03 10:17:00
11,15,2000-11-03 17:23:00
5,88,2000-11-09 11:53:00
25,5,2000-11-09 16:29:00
72,7,2000-11-09 18:37:00
88,7,2000-11-10 09:39:00
18,5,2000-11-10 11:24:00
34,11,2000-11-10 14:06:00
34,56,2000-11-10 17:19:00
34,15,2000-11-10 17:19:00
34,5,2000-11-12 17:00:00
7,2,2000-11-13 12:01:00
36,56,2000-11-13 13:03:00
16,2,2000-11-13 14:50:00
16,24,2000-11-13 14:50:00
16,17,2000-11-13 14:50:00
16,8,2000-11-13 14:50:00
75,10,2000-11-13 15:35:00
75,40,2000-11-13 15:35:00
75,39,2000-11-13 15:35:00
75,62,2000-11-13 15:35:00
43,52,2000-11-14 11:43:00
43,42,2000-11-14 11:43:00
50,40,2000-11-16 11:33:00
54,47,2000-11-21 14:43:00
16,34,2000-11-21 15:39:00
50,57,2000-11-22 12:01:00
53,62,2000-11-29 10:13:00
29,3,2000-11-30 08:13:00
39,16,2000-11-30 12:34:00
98,11,2000-11-30 15:44:00
53,53,2000-11-30 16:11:00
46,5,2000-11-30 18:34:00
46,8,2000-11-30 18:34:00
84,8,2000-12-04 12:44:00
46,18,2000-12-04 19:22:00
48,16,2000-12-05 09:08:00
69,44,2000-12-05 15:05:00
7,45,2000-12-05 15:40:00
69,24,2000-12-06 13:25:00
71,14,2000-12-07 11:02:00
13,24,2000-12-07 13:40:00
10,23,2000-12-11 08:49:00
54,70,2000-12-11 16:45:00
34,8,2000-12-11 19:00:00
39,7,2000-12-13 09:22:00
65,18,2000-12-14 13:57:00
34,31,2000-12-19 13:18:00
5,50,2000-12-20 15:49:00
44,7,2000-12-21 21:08:00
17,48,2000-12-27 17:50:00
33,36,2000-12-28 10:37:00
33,69,2000-12-28 10:37:00
22,3,2001-01-02 09:06:00
33,57,2001-01-05 11:48:00
33,13,2001-01-05 11:48:00
6,23,2001-01-08 16:44:00
75,51,2001-01-09 10:10:00
75,56,2001-01-09 10:10:00
65,48,2001-01-09 14:02:00
23,75,2001-01-10 08:22:00
59,8,2001-01-11 19:31:00
3,57,2001-01-25 06:31:00
44,22,2001-01-29 18:09:00
25,19,2001-01-30 12:04:00
25,48,2001-01-30 12:04:00
25,16,2001-01-30 12:04:00
25,8,2001-01-30 12:04:00
25,51,2001-01-30 12:04:00
25,39,2001-01-30 12:04:00
25,40,2001-01-30 12:04:00
25,75,2001-01-30 12:04:00
25,46,2001-01-30 12:04:00
25,44,2001-01-30 12:04:00
22,1,2001-02-07 15:21:00
11,62,2001-02-09 17:53:00
13,11,2001-02-12 15:37:00
75,72,2001-02-13 15:57:00
59,5,2001-02-21 07:53:00
73,43,2001-02-21 18:23:00
94,2,2001-02-27 15:07:00
3,43,2001-03-02 15:04:00
63,87,2001-03-06 10:34:00
10,56,2001-03-06 13:28:00
20,94,2001-03-06 16:47:00
64,64,2001-03-08 16:26:00
64,46,2001-03-08 16:26:00
28,61,2001-03-11 17:03:00
28,13,2001-03-11 17:03:00
28,25,2001-03-11 17:03:00
28,44,2001-03-11 17:03:00
28,46,2001-03-11 17:03:00
53,33,2001-03-12 15:50:00
53,64,2001-03-12 15:50:00
53,29,2001-03-12 15:50:00
53,57,2001-03-12 15:50:00
53,65,2001-03-12 15:50:00
53,9,2001-03-12 15:50:00
56,23,2001-03-14 08:53:00
40,62,2001-03-15 08:40:00
40,39,2001-03-15 08:40:00
35,7,2001-03-15 11:09:00
61,23,2001-03-20 10:03:00
44,9,2001-03-22 17:09:00
39,62,2001-03-27 17:36:00
39,10,2001-03-27 17:36:00
7,47,2001-04-02 18:02:00
35,0,2001-04-03 14:15:00
61,11,2001-04-03 17:24:00
45,2,2001-04-05 15:05:00
23,23,2001-04-07 04:37:00
23,50,2001-04-07 04:37:00
53,7,2001-04-09 10:33:00
23,46,2001-04-16 19:05:00
23,72,2001-04-16 19:05:00
23,19,2001-04-16 19:05:00
23,39,2001-04-16 19:05:00
23,18,2001-04-16 19:05:00
23,40,2001-04-16 19:05:00
23,51,2001-04-16 19:05:00
23,36,2001-04-16 19:05:00
23,45,2001-04-16 19:05:00
23,44,2001-04-16 19:05:00
23,69,2001-04-16 19:05:00
64,5,2001-04-18 11:30:00
31,50,2001-04-19 11:27:00
64,45,2001-04-19 12:02:00
64,44,2001-04-19 12:02:00
31,64,2001-04-19 18:09:00
84,31,2001-04-20 09:10:00
62,44,2001-04-20 11:25:00
44,10,2001-04-20 13:23:00
11,8,2001-04-24 11:27:00
11,18,2001-04-24 11:27:00
65,36,2001-04-24 16:29:00
65,25,2001-04-26 11:32:00
22,86,2001-04-26 17:24:00
43,14,2001-04-30 13:40:21
29,65,2001-05-02 09:28:00
62,50,2001-05-07 14:25:00
10,50,2001-05-08 18:37:00
13,61,2001-05-10 14:08:00
44,17,2001-05-15 11:19:00
44,24,2001-05-15 11:19:00
13,2,2001-05-15 17:05:00
51,5,2001-05-18 16:25:00
24,43,2001-05-22 12:07:00
33,64,2001-05-22 13:11:00
50,52,2001-05-24 08:40:00
52,14,2001-05-24 08:57:13
2,15,2001-05-24 19:43:00
40,10,2001-05-30 08:39:00
50,48,2001-05-31 14:43:00
50,45,2001-06-01 08:46:00
2,1,2001-06-01 14:11:36
2,48,2001-06-01 14:11:36
5,19,2001-06-05 23:46:00
5,29,2001-06-05 23:46:00
5,15,2001-06-05 23:46:00
5,9,2001-06-05 23:46:00
5,36,2001-06-05 23:46:00
5,21,2001-06-05 23:46:00
5,69,2001-06-05 23:46:00
5,11,2001-06-05 23:46:00
5,40,2001-06-05 23:46:00
5,68,2001-06-05 23:46:00
5,65,2001-06-05 23:46:00
5,44,2001-06-05 23:46:00
5,56,2001-06-05 23:46:00
5,57,2001-06-05 23:46:00
5,62,2001-06-05 23:46:00
50,83,2001-06-08 08:52:00
21,21,2001-06-18 16:58:52
4,4,2001-06-28 23:55:43
4,21,2001-06-28 23:55:43
4,47,2001-06-28 23:55:43
47,47,2001-07-02 17:33:00
67,47,2001-07-03 15:06:54
21,55,2001-07-11 14:52:31
21,47,2001-07-12 21:27:18
24,74,2001-07-16 15:02:22
44,47,2001-08-07 18:37:05
21,31,2001-08-10 19:11:03
23,14,2001-08-27 20:05:46
10,10,2001-08-29 16:40:51
21,70,2001-09-07 20:18:06
24,2,2001-09-13 17:32:17
13,31,2001-09-16 20:39:15
13,52,2001-09-16 20:39:15
33,16,2001-10-19 19:37:55
33,33,2001-10-19 19:55:13
80,0,2001-10-24 15:06:48
21,66,2001-10-25 19:34:07
2,31,2001-10-25 21:52:39
2,65,2001-10-25 21:52:39
2,2,2001-10-26 13:16:06
21,44,2001-10-29 21:15:52
21,2,2001-10-30 18:01:38
21,23,2001-10-30 18:01:38
23,76,2001-10-30 21:07:26
23,47,2001-10-30 21:07:26
21,7,2001-10-31 15:01:59
21,72,2001-11-05 22:58:27
31,72,2001-11-05 23:21:20
31,44,2001-11-05 23:21:20
21,73,2001-11-07 18:29:30
10,28,2001-11-07 23:16:57
13,17,2001-11-08 22:58:39
31,17,2001-11-16 22:23:31
62,23,2001-11-19 21:58:38
72,10,2001-11-27 23:47:09
74,16,2001-11-29 08:32:34
17,2,2001-11-29 16:35:10
44,11,2001-12-06 01:21:18
33,10,2001-12-17 19:45:18
86,25,2002-01-09 21:33:35
58,72,2002-01-11 19:52:11
58,7,2002-01-11 19:52:11
33,31,2002-01-17 16:24:56
11,17,2002-01-17 22:40:40
16,7,2002-02-05 22:08:16
