From,To,Time
53,19,5221348
204,95,5222543
90,280,5223572
179,19,5224559
211,19,5226192
188,37,5231371
25,19,5232956
14,213,5233769
215,217,5234168
102,262,5234399
210,19,5235279
38,2,5235283
102,30,5237367
106,19,5244954
219,26,5414294
219,42,5414294
219,35,5414294
219,222,5414294
219,221,5414294
219,67,5414294
219,130,5414294
209,251,5418012
209,237,5418012
223,219,5419783
209,69,5420327
155,39,5468918
155,147,5468918
38,102,5469384
43,19,5469714
238,106,5471151
238,215,5471307
58,279,5472557
82,62,5474686
82,139,5474686
82,264,5474686
82,39,5474686
82,78,5474686
82,89,5474686
119,120,5475263
119,141,5476567
47,80,5482253
52,171,5486750
100,251,5486768
127,279,5486897
31,165,5487897
31,100,5487897
100,177,5488963
108,218,5493334
209,246,5554232
149,19,5558952
240,237,5559846
247,197,5561208
64,246,5561905
64,222,5561905
165,246,5562075
81,165,5562502
211,165,5562579
211,64,5562579
279,198,5563277
64,141,5565235
81,141,5565879
64,255,5568199
177,141,5568668
279,35,5570983
279,100,5571030
177,3,5571187
279,246,5571246
279,14,5571289
177,209,5571354
177,55,5571354
177,165,5571354
182,65,5573366
211,255,5573552
211,141,5573552
211,201,5574521
30,116,5575403
255,207,5581556
255,14,5581556
255,263,5581556
255,42,5581556
255,58,5581556
255,246,5581556
245,25,5582421
218,169,5584972
119,100,5588633
119,211,5588633
119,279,5588633
119,19,5588633
44,87,5588770
10,198,5640711
106,155,5642144
258,19,5644572
177,19,5645454
199,143,5646586
137,198,5647096
279,37,5649533
64,180,5652203
257,10,5655572
257,201,5655572
257,211,5655706
38,202,5656717
108,61,5659294
7,41,5659643
211,180,5659818
18,255,5662231
70,234,5663860
171,19,5850989
194,38,6597780
171,127,6620829
16,103,6680342
19,155,6680361
276,186,6681180
45,2,6681714
29,109,6682785
165,273,6686403
165,180,6686403
209,213,6686634
165,106,6688445
239,198,6690725
212,76,6690978
25,113,6696821
189,149,6697046
106,143,6697133
25,200,6701001
25,6,6701291
160,76,6769016
214,218,6774552
9,147,6775281
9,237,6775281
159,42,6776958
208,254,6776998
130,175,6777171
130,215,6777171
108,274,6777548
183,61,6777675
202,82,6778606
33,82,6778952
130,218,6779295
13,58,6781913
120,222,6782090
120,14,6782499
176,3,6786441
163,222,6789261
103,198,6789855
46,25,6790449
136,109,6793014
46,175,6823458
100,37,6852725
25,33,6856869
199,42,6859910
177,81,6862394
177,197,6862394
23,165,6863755
25,203,6866272
225,99,6867862
87,106,6869918
210,27,6870132
165,67,6871293
25,106,6871430
162,37,6876152
206,14,6877448
237,210,6881302
68,130,6881718
68,221,6881718
17,81,6884167
143,147,6884488
103,246,6884681
23,180,6937535
263,208,6940151
8,210,6940182
170,48,6941170
170,129,6941274
142,25,6943947
58,156,6944368
238,52,6948597
119,108,6954888
68,246,6955779
2,33,6977609
247,78,7031046
164,202,7032507
69,109,7035653
147,194,7036195
147,106,7036195
147,171,7036195
251,171,7036828
12,149,7039043
102,202,7039628
25,5,7041155
165,118,7042657
92,146,7049259
15,251,7050707
15,143,7050835
254,37,7052574
15,197,7053116
236,253,7054166
102,97,7059064
167,120,7246143
46,185,7270459
263,28,7286157
260,202,7286328
58,243,7291073
103,58,7293507
172,196,7293786
69,226,7295006
120,56,7301292
280,113,7303386
25,219,7304756
194,158,7309160
262,30,7316036
142,87,7326699
100,106,7370600
219,2,7370639
14,104,7371414
62,161,7372306
87,217,7372553
46,142,7375349
41,5,7378334
127,58,7378404
14,15,7378908
276,54,7380470
222,78,7381212
150,142,7382081
106,204,7382555
18,142,7383472
132,246,7388551
25,107,7391164
135,75,7393382
38,165,7395049
63,130,7399340
219,169,7401424
219,38,7401424
219,109,7402396
247,2,7411559
44,33,7463397
44,191,7463397
120,24,7463443
188,263,7464022
254,215,7465378
37,46,7465419
25,274,7470804
25,210,7470804
67,253,7474800
119,219,7476073
171,74,7476706
63,104,7477757
110,155,7483488
185,94,7491103
63,31,7547688
240,251,7551777
78,186,7556108
7,195,7558594
48,253,7559420
48,109,7559420
42,149,7559608
116,149,7560791
263,246,7565247
226,247,7591853
240,11,7630941
275,233,7640911
58,169,7643123
69,114,7646227
132,43,7650365
132,25,7650365
151,148,7651656
2,175,7652763
38,17,7655658
9,209,7658657
214,26,7818064
52,194,7889446
58,165,7894977
67,278,7895768
18,131,7896781
18,150,7896781
18,212,7896781
18,72,7896781
263,70,7897905
170,266,7900502
58,25,7903905
94,142,7908672
195,76,7911509
147,202,7913134
269,196,7914262
189,12,7973518
263,176,7977303
263,55,7977303
17,63,7981801
97,30,7983489
25,14,7983957
254,81,7984847
17,164,7986812
25,149,7988027
186,237,7990832
43,160,7991339
127,120,7993379
185,36,7994489
25,248,7996604
53,166,7997707
2,142,8002804
147,214,8067229
45,122,8068620
45,123,8068620
45,40,8068620
45,89,8068620
45,178,8068620
45,227,8068620
177,108,8069790
198,153,8071695
198,278,8071695
31,148,8073882
177,76,8075110
193,9,8075870
25,17,8080834
221,25,8082898
277,82,8083538
127,76,8087517
26,254,8087853
263,126,8146019
189,25,8151628
247,237,8152513
110,202,8153530
0,4,8167849
123,263,8170567
247,45,8186560
171,198,8194339
240,54,8233379
247,186,8235242
83,44,8236566
249,169,8237263
101,202,8239160
63,58,8239231
43,180,8241097
43,78,8241653
210,79,8247459
25,199,8247607
153,136,8248425
108,161,8249921
71,0,8250795
177,214,8252102
154,113,8252516
210,277,8253411
108,124,8254039
152,263,8254211
254,278,8258947
177,251,8270966
250,254,8463649
255,106,8498223
34,159,8499542
215,94,8500905
255,196,8501074
255,80,8501074
165,197,8501352
165,100,8501352
32,120,8505869
26,278,8511349
47,208,8511611
23,275,8512583
7,143,8515755
7,229,8515755
7,89,8515755
7,55,8515755
7,54,8515755
7,124,8515755
7,45,8515755
7,133,8515755
7,78,8515755
7,66,8515755
7,62,8515755
7,11,8515755
7,264,8515755
202,209,8516118
199,205,8516404
25,272,8516835
189,28,8578814
30,182,8594564
155,158,8596714
96,202,8598404
276,237,8599072
169,153,8600705
182,118,8600906
180,202,8603285
209,173,8604932
105,39,8666003
86,209,8668144
153,170,8671656
43,186,8676304
199,242,8677518
200,260,8678353
52,56,8680988
223,164,8688990
205,242,8757711
239,38,8758426
263,124,8763100
42,184,8771795
226,269,8773199
86,157,8836648
146,182,8840502
193,153,8847495
63,81,8856411
222,82,8857980
112,53,8858477
108,123,8859013
103,278,8863240
23,237,8863704
188,219,8869333
226,218,8899887
103,202,9102074
159,110,9102362
159,145,9102362
159,137,9102362
281,114,9108016
136,278,9110354
148,60,9111052
96,83,9114992
156,19,9115512
237,178,9125673
120,215,9126003
148,48,9134941
148,253,9134941
148,187,9134941
148,154,9134941
148,6,9134941
148,254,9134941
68,42,9188476
9,149,9190338
186,157,9274131
113,274,9281765
94,33,9284333
41,82,9285291
25,150,9289059
100,158,9290308
163,210,9291596
41,8,9292014
95,163,9296163
53,102,9297242
214,169,9300010
171,75,9305384
107,197,9322044
107,109,9322044
107,278,9322044
189,263,9371682
266,239,9373908
147,42,9374916
258,254,9379274
258,197,9379274
177,198,9383250
82,273,9384403
214,52,9445878
70,15,9446444
70,26,9446444
70,126,9446444
70,103,9446444
70,228,9446444
70,136,9446444
58,178,9451891
2,222,9454849
237,122,9457484
237,227,9457484
237,89,9457484
237,265,9457484
237,123,9457484
237,229,9457484
257,102,9461137
52,258,9461816
159,226,9462395
98,120,9463737
98,171,9463737
279,42,9466026
101,197,9467765
202,154,9469634
44,76,9472693
36,25,9475254
117,242,9482330
142,198,9486109
38,68,9560697
38,100,9560787
225,222,9704572
196,80,9707798
93,170,9711541
97,12,9729509
169,222,9792999
25,96,9801026
190,81,9803406
69,148,9805184
39,76,9808399
103,197,9811828
2,75,9812156
143,0,9812318
258,158,9813619
180,186,9815609
143,55,9824200
218,250,9844288
46,202,9845171
46,76,9845171
46,267,9845171
174,66,9879433
252,192,9881375
194,197,9882643
0,55,9883638
82,111,9883901
120,142,9883911
80,168,9884395
185,215,9884590
119,222,9887231
101,254,9887537
263,54,9887983
279,177,9898743
2,147,9902023
56,197,9902081
29,126,9925082
6,57,9954567
141,233,9965375
186,76,9970701
14,222,9981306
108,54,9982402
52,126,10052589
124,105,10053758
9,17,10054235
119,188,10061625
250,35,10062877
54,178,10070489
196,171,10072813
213,66,10074768
100,237,10309624
100,55,10309624
201,33,10313757
132,112,10317485
132,23,10317485
132,249,10317485
132,248,10317485
202,213,10319209
127,196,10321324
25,169,10323348
155,235,10325439
281,153,10327830
76,139,10332066
52,61,10396603
14,136,10402062
250,14,10403034
25,38,10407656
183,154,10412783
120,155,10420118
120,191,10420118
120,33,10420118
7,25,10421451
86,143,10478200
86,5,10478200
86,242,10478740
51,242,10481819
246,25,10483978
0,209,10485291
41,25,10488776
214,35,10495244
76,94,10496515
190,63,10497121
170,15,10501362
182,262,10505127
264,2,10507654
123,7,10567294
135,218,10570014
67,68,10571271
67,232,10573532
231,270,10578044
263,236,10580335
25,119,10582466
199,166,10583053
171,155,10595595
25,264,10658328
202,119,10665820
161,42,10666920
25,155,10667323
214,254,10669848
33,42,10671197
170,196,10675885
226,17,10676580
25,147,10679985
25,180,10679985
222,5,10681863
222,39,10682495
222,142,10682782
95,267,10683256
162,143,10687868
153,179,10696950
97,112,10912955
119,150,10915356
214,158,10918718
143,225,10918764
152,51,10919012
71,225,10921518
199,225,10934930
198,70,10935756
45,143,10936020
63,106,10937132
76,105,10957735
174,225,11004518
202,153,11006397
100,81,11010960
174,176,11013078
153,68,11024741
135,18,11051811
106,18,11087250
119,103,11088725
251,81,11089174
236,170,11097296
46,18,11123849
38,130,11169281
0,174,11172035
0,271,11172035
0,117,11172035
0,88,11172035
0,199,11172035
0,205,11172035
0,277,11172035
0,152,11172035
0,242,11172035
0,66,11172035
47,42,11175969
81,233,11177387
120,254,11178074
135,24,11179109
263,214,11180969
100,246,11189821
199,86,11202014
266,179,11261200
119,156,11265142
160,78,11269101
142,35,11273896
18,250,11274374
18,218,11274374
103,26,11275203
199,246,11275797
126,136,11467223
199,4,11473006
108,55,11516561
23,258,11517688
25,141,11517885
58,190,11525708
25,218,11525752
202,70,11526089
275,14,11531928
17,143,11532995
17,237,11532995
25,204,11533658
2,165,11537384
86,55,11543245
270,281,11554346
222,56,11602000
222,246,11602000
222,233,11602000
133,2,11606261
35,243,11607044
52,219,11612923
190,198,11615287
223,153,11626427
29,214,11666101
23,198,11693107
100,2,11693782
240,247,11704388
193,2,11704449
47,202,11707881
221,58,11710974
268,169,11711553
268,21,11711553
268,206,11711553
268,38,11711553
268,234,11711553
268,239,11711553
268,198,11711553
268,70,11711553
268,219,11711553
268,130,11711553
252,235,11715240
252,267,11715240
103,81,11716080
154,280,11721216
154,170,11721475
171,135,11731093
38,201,11774374
248,237,11780394
96,63,11780559
58,119,11793042
218,210,11794215
218,194,11794215
25,18,11800753
147,240,11803471
31,42,11867034
52,104,11868122
62,8,11870181
106,36,11874469
224,25,11877362
178,186,11879687
136,242,11881396
180,264,11882043
180,123,11882065
58,55,11886669
106,220,11888663
250,185,11913554
277,206,12119747
278,109,12133462
2,106,12135172
25,44,12139607
108,99,12140056
108,5,12140182
108,174,12140342
28,1,12142020
144,8,12147079
203,158,12155397
221,239,12210437
238,84,12219164
238,132,12219265
281,100,12220140
252,250,12230171
39,8,12230920
101,246,12234106
25,247,12297843
29,219,12298011
135,220,12308805
95,106,12309994
58,215,12312284
17,158,12316745
252,46,12326542
155,217,12331698
141,56,12380675
25,3,12395370
23,72,12402410
275,100,12403220
250,220,12415771
9,102,12421193
32,217,12439308
18,220,12440041
246,202,12479606
119,273,12480316
263,197,12491035
214,251,12499264
195,31,12689665
177,252,12733023
9,243,12745790
255,215,12748792
35,228,12749144
71,82,12759238
118,41,12759465
69,274,12810844
169,130,12810930
132,261,12814699
132,180,12814699
132,20,12814699
263,149,12825173
108,265,12845342
108,152,12845533
100,278,12907659
67,184,12914934
67,270,12914934
63,12,12918283
9,213,12923598
130,257,12927193
82,86,12988666
221,119,12989368
25,8,12999947
210,104,13001479
210,149,13001479
210,214,13001479
202,124,13005696
202,99,13006308
25,51,13007102
35,15,13007301
171,81,13007977
267,192,13018210
82,195,13018864
17,135,13021395
143,148,13029747
247,16,13072035
95,135,13076661
103,177,13082214
191,151,13084018
199,2,13084182
199,202,13084182
208,42,13084576
184,23,13085758
137,23,13092169
56,194,13092313
176,166,13096250
75,128,13118513
15,254,13333859
236,3,13338698
108,44,13344388
108,95,13344574
246,14,13346292
97,263,13346501
25,0,13349992
166,263,13352322
116,262,13357886
17,133,13360099
190,2,13360286
148,281,13366362
18,23,13415742
231,71,13416306
104,182,13416944
197,163,13424445
108,188,13426932
108,204,13429598
135,63,13433589
230,56,13434790
230,120,13434790
230,25,13434790
230,35,13434790
230,220,13434790
100,72,13436990
2,143,13437574
147,23,13449814
133,9,13463711
35,130,13503808
119,70,13505784
119,153,13505784
119,68,13505784
99,23,13510112
42,215,13515364
249,242,13524607
162,17,13530914
203,211,13531229
177,124,13531688
153,7,13532011
44,17,13533580
148,270,13552219
41,143,13592999
41,242,13592999
163,254,13607404
193,202,13607658
202,151,13609710
179,103,13614101
166,246,13614164
270,143,13622006
17,147,13622740
211,177,13678524
108,252,13679888
42,113,13681487
120,214,13687476
262,280,13691838
2,167,13822060
118,197,13933662
108,57,13935253
71,183,13938212
176,183,13940021
257,85,13942130
136,78,13944797
247,158,13946396
178,82,13956314
127,185,13957434
82,15,13961468
144,67,13962625
144,143,13962625
160,195,13964231
274,143,13970906
38,40,13978612
108,137,14025130
239,85,14025608
118,9,14029943
54,9,14036183
276,160,14038677
24,94,14043780
42,96,14045418
17,184,14049773
178,247,14055365
178,76,14055876
17,82,14110936
17,33,14110936
17,155,14110936
82,76,14113448
82,103,14113825
167,269,14115296
202,200,14122554
178,276,14123439
25,175,14126619
203,198,14129107
189,42,14135810
98,167,14137426
42,141,14141188
186,111,14198659
44,98,14204753
25,22,14205051
72,202,14220781
277,2,14234907
274,237,14289013
44,204,14295510
108,66,14301400
72,120,14307439
35,70,14549206
63,119,14553926
218,32,14556390
194,254,14560483
42,55,14560639
25,135,14561155
25,27,14561155
268,42,14563266
63,68,14564467
237,194,14565935
94,25,14568684
32,98,14593678
225,40,14627376
251,190,14628273
190,194,14634358
214,194,14635031
180,41,14639711
63,268,14640788
190,171,14645925
190,106,14645925
190,147,14645925
178,78,14648279
171,102,14661302
246,155,14721823
275,246,14723537
75,175,14726656
45,63,14729819
25,15,14731012
80,13,14733474
32,245,14738135
171,214,14740118
106,214,14740470
199,271,14743652
199,117,14743652
199,277,14743652
199,88,14743652
251,247,14747649
147,218,14751906
190,247,14799130
190,218,14799130
214,247,14804321
124,227,14825424
72,155,14829073
253,60,14829842
121,109,14877243
33,46,14890573
25,232,14896429
246,3,14897415
218,246,14907435
55,176,14911622
55,6,14911622
55,21,14911622
209,27,14911873
178,11,14921465
251,55,15232515
83,254,15240069
170,191,15241209
25,13,15242304
35,104,15252305
278,35,15255103
207,81,15323048
102,146,15332947
102,12,15333056
102,1,15334729
189,1,15336164
121,154,15337936
222,209,15343926
51,61,15344932
142,155,15345403
258,233,15346286
222,186,15405427
35,103,15409689
119,31,15413843
162,44,15424812
152,176,15426706
22,130,15432380
168,208,15434378
2,182,15445501
3,174,15510555
246,184,15511595
56,98,15513206
223,263,15514187
222,278,15517416
222,153,15517642
52,176,15517673
222,70,15517704
222,60,15518279
222,9,15518693
222,247,15519064
222,242,15519086
222,166,15519159
222,26,15519214
278,93,15752746
278,7,15752746
278,266,15752746
132,100,15754823
132,160,15754823
132,119,15754823
132,73,15754823
132,124,15754823
132,31,15755025
275,190,15759730
275,268,15760060
275,219,15760254
275,254,15760795
275,37,15760980
275,198,15761582
275,19,15761608
275,177,15761674
275,263,15761701
252,96,15763526
252,162,15763526
252,204,15763526
108,47,15768051
17,218,15772245
17,203,15772245
17,169,15772245
17,232,15772245
25,104,15774759
266,7,15838057
266,103,15838057
185,202,15842348
53,17,15844674
139,42,15846861
17,52,15850196
87,46,15852482
143,3,15856547
246,215,15857055
26,126,15857991
25,152,15858133
39,17,15858519
200,17,15859909
221,17,15861408
87,76,15863715
87,33,15863715
87,191,15863715
68,169,15865236
252,98,15929853
25,53,15930408
275,38,15932165
38,278,15939180
190,219,15941231
190,109,15941231
143,23,15944578
58,238,15947527
119,17,15948020
203,35,15953193
259,102,15967031
62,247,16007055
17,248,16011312
42,238,16012415
231,48,16014600
231,253,16014600
231,187,16014600
231,154,16014600
231,254,16014600
231,60,16014600
126,180,16015811
14,96,16020120
262,12,16020251
247,56,16033889
25,12,16035797
103,169,16043997
190,67,16092908
38,95,16106581
108,171,16106929
25,166,16115338
199,67,16123155
192,38,16126410
24,217,16130214
22,153,16131871
200,102,16526021
100,14,16532213
100,58,16532213
34,102,16545248
35,166,16551179
35,82,16551179
100,150,16559196
100,194,16559196
166,243,16631599
142,137,16634205
250,217,16711662
246,153,16712777
7,237,16716453
68,109,16960822
237,63,16963180
177,238,16970810
238,246,16974315
85,109,16976621
44,2,16977324
56,251,16981761
25,62,16983089
252,238,16985145
28,97,16991661
246,211,17048259
100,130,17051221
158,55,17055247
266,198,17065260
25,184,17068239
25,39,17068834
25,278,17069254
25,267,17070390
182,246,17138342
87,100,17138906
73,246,17142342
25,54,17142878
120,246,17143050
25,66,17147250
233,17,17148753
208,172,17150713
193,243,17151321
82,240,17156585
222,270,17157719
120,197,17161522
38,119,17217734
262,97,17228875
28,182,17230466
82,8,17231041
106,37,17235666
114,61,17237732
25,151,17238484
31,246,17240481
273,246,17240768
28,104,17241373
263,132,17241842
108,155,17308853
171,158,17316329
35,55,17316395
266,246,17322523
273,7,17322700
76,53,17325685
110,171,17327833
35,4,17328205
82,63,17331467
15,234,17335573
263,221,17565548
152,166,17567370
152,157,17567654
119,246,17569425
177,196,17569536
37,268,17571588
198,22,17578182
198,224,17578182
141,246,17580335
55,113,17582027
55,3,17582144
218,13,17582371
108,89,17582796
55,126,17583111
25,133,17586859
70,190,17587042
229,40,17587806
229,265,17587806
229,89,17587806
229,276,17587806
229,227,17587806
229,54,17587806
229,178,17587806
245,226,17587913
25,40,17589510
36,44,17589680
1,97,17591421
209,4,17601081
25,101,17653793
25,129,17654764
278,63,17657686
268,246,17661289
63,178,17666722
63,273,17667740
108,227,17668242
277,143,17741764
210,63,17742929
180,237,17752041
58,70,17758058
81,246,17758935
35,156,17761808
35,211,17763136
24,218,17763995
35,191,17766024
171,67,17771631
147,55,17823240
151,0,17827030
182,272,17828541
25,81,17828698
19,17,17841520
246,86,17841787
35,25,17842852
197,233,17845946
279,180,17848078
257,263,17902361
99,109,17912578
158,278,17927407
63,158,17931213
143,149,18175980
70,14,18177451
25,243,18178064
0,281,18179297
178,35,18179931
2,8,18184840
17,56,18188549
3,171,18191420
42,12,18192002
99,35,18194605
143,54,18194674
143,40,18195593
170,2,18200033
0,118,18202031
25,238,18263471
35,109,18263683
273,247,18264149
269,202,18272939
119,254,18281498
119,210,18281498
119,214,18281498
119,197,18281498
119,81,18281498
119,65,18281498
119,237,18281498
119,155,18281498
149,54,18283727
28,116,18283777
242,149,18346462
242,251,18346681
202,230,18347649
86,42,18348469
129,187,18350295
222,195,18350476
221,96,18356933
108,74,18372335
100,217,18429472
156,246,18432159
169,177,18441958
72,246,18444865
242,157,18445335
17,40,18451858
99,270,18452212
54,11,18453074
106,191,18460414
39,264,18462916
38,55,18524715
206,158,18530571
76,260,18534505
206,100,18534643
222,273,18538013
63,185,18541324
215,148,18610022
247,55,18622312
146,116,18775261
120,131,18777456
273,67,18778231
148,61,18785608
142,33,18786855
24,226,18794629
25,182,18795080
25,87,18795188
25,136,18795349
211,197,18797434
18,33,18801123
2,225,18804304
242,54,18815729
211,52,18860572
277,66,18863517
277,174,18863517
277,271,18863517
277,117,18863517
277,4,18863517
277,134,18863517
277,88,18863517
277,242,18863517
277,152,18863517
277,99,18863517
277,176,18863517
277,71,18863517
277,205,18863517
236,126,18864632
225,17,18867098
132,109,18872873
132,85,18872873
132,155,18872969
82,242,18888369
143,198,18892895
38,197,18911439
272,51,18951164
180,158,18955963
2,72,18976594
210,254,18977325
210,246,18977325
211,100,19032886
108,164,19040281
108,8,19040369
240,166,19043991
124,79,19044442
142,167,19046780
53,63,19047978
185,72,19058667
207,177,19122532
120,226,19122701
100,82,19123854
108,250,19125440
55,8,19131619
9,246,19140770
249,238,19141802
213,166,19142283
85,147,19142793
180,254,19149124
63,149,19379634
55,228,19386124
23,202,19386539
25,260,19393240
69,3,19394224
74,98,19397882
123,247,19401026
76,130,19406947
119,255,19410784
106,149,19412699
171,254,19412712
180,56,19432991
35,101,19471028
249,143,19471075
35,21,19471795
35,172,19471972
70,109,19472626
35,86,19472994
35,213,19472994
35,209,19472994
35,186,19473341
182,226,19475733
132,63,19476877
132,42,19476877
238,2,19477864
275,64,19478134
275,211,19478134
275,180,19478134
275,258,19478134
275,165,19478134
275,31,19478134
275,273,19478134
275,141,19478134
275,279,19478134
275,255,19478134
275,261,19478134
25,63,19486159
3,66,19486878
244,2,19487193
135,33,19487921
143,109,19488213
171,177,19496359
94,36,19561851
35,272,19570642
222,147,19572010
222,40,19572636
222,198,19575074
222,61,19575262
222,232,19576968
222,85,19577378
149,254,19582583
125,119,19642487
35,5,19645228
280,121,19651761
123,124,19652643
273,143,19652803
273,144,19652803
132,95,19659057
22,58,19659406
177,149,19662488
232,56,19669731
158,148,19671727
38,177,19685736
215,69,19730961
177,143,19735274
204,158,19745469
0,272,19747217
147,124,19935900
147,54,19987835
171,202,19996322
262,272,19997290
123,54,20005116
76,237,20010072
281,134,20071878
200,263,20078379
196,208,20080873
25,122,20093664
190,155,20154861
131,155,20161660
169,70,20163714
143,214,20165281
139,54,20169452
272,146,20174056
58,93,20243314
78,139,20255282
120,177,20257044
110,72,20257054
250,197,20259744
100,225,20263088
120,17,20263558
130,143,20288417
2,98,20290384
41,15,20339645
142,14,20351666
63,127,20356882
63,19,20356882
63,279,20356882
63,141,20356883
63,155,20356883
63,255,20356883
63,40,20356883
120,108,20361438
100,274,20592351
221,182,20597403
28,272,20604931
71,6,20609777
118,242,20611395
186,242,20612212
233,63,20613327
182,214,20616798
106,127,20622185
6,202,20629661
151,71,20636094
76,251,20685999
17,150,20687180
58,230,20694770
171,34,20698857
87,98,20698882
87,36,20698882
137,72,20759422
108,106,20771113
152,271,20773421
33,171,20775993
185,25,20778587
244,9,20787167
251,144,20794468
251,149,20795065
62,111,20850842
120,67,20854810
56,190,20854942
199,35,20868923
199,222,20868923
236,124,20869505
63,37,20871720
44,245,20873518
25,74,20935195
177,273,20942078
82,14,20944154
48,215,20945128
158,202,20946789
74,238,20950758
71,152,20950826
76,230,20959076
162,215,20966752
142,100,21198326
25,128,21201876
75,215,21209801
100,202,21213479
179,93,21215029
137,150,21224489
263,45,21280747
76,150,21283562
213,242,21287061
14,169,21295036
76,273,21301992
98,218,21314774
180,177,21324499
152,202,21373463
15,63,21373547
245,98,21377270
106,226,21380991
177,166,21389348
38,215,21467227
38,226,21467228
100,46,21477937
71,69,21481711
71,272,21481754
71,61,21481901
210,3,21482556
102,210,21483400
54,210,21484318
27,253,21547941
226,41,21665400
42,232,21801902
108,56,21802524
198,147,21805037
44,210,21810436
157,42,21812445
174,271,21816845
171,24,21818444
76,194,21823971
213,157,21827438
213,251,21827438
213,237,21827438
227,161,21885424
55,117,21897625
130,210,21897644
108,11,21898875
72,142,21905854
246,18,21909920
170,103,21910038
246,46,21973606
76,169,21974146
150,217,21995509
251,7,21999359
250,56,22001501
157,161,22061158
157,247,22061158
76,111,22065426
76,78,22065426
76,181,22065426
76,8,22065426
20,76,22065700
76,239,22066519
76,211,22066519
76,243,22066519
135,42,22074538
178,277,22076811
46,254,22080273
143,117,22097186
104,125,22146464
139,157,22150458
145,131,22152167
178,37,22155437
119,171,22165461
110,42,22167195
246,189,22169336
66,152,22169688
76,196,22405762
189,102,22406699
175,226,22407417
185,98,22419019
100,189,22419380
265,124,22419570
14,268,22423780
14,156,22423780
14,127,22424038
14,141,22424038
14,31,22424038
14,64,22424530
14,211,22424530
36,32,22427240
171,206,22427614
250,245,22428555
214,246,22429849
12,263,22430066
46,63,22457338
29,246,22458102
263,239,22496385
129,113,22497494
250,98,22501580
246,57,22507176
246,50,22514518
100,104,22583448
131,72,22584812
42,202,22585206
67,202,22586618
222,218,22587188
159,72,22592676
100,68,22595058
182,116,22596061
260,43,22597228
260,261,22597228
260,35,22597228
260,16,22597228
120,184,22600132
120,18,22600132
168,42,22601505
226,6,22635859
129,107,22672512
81,7,22676926
246,169,22679844
246,24,22680694
246,48,22680981
35,137,22686403
35,150,22686403
35,133,22686403
35,39,22686403
185,24,22691555
263,38,22749336
56,38,22750880
110,170,22754603
124,40,22758156
127,202,22765438
202,7,23013607
14,202,23033633
249,17,23095829
108,41,23104098
133,42,23114139
115,81,23115351
42,119,23116976
31,37,23118909
178,265,23129842
51,147,23187366
35,76,23189698
246,13,23268589
100,184,23277360
100,273,23283218
206,126,23290396
239,33,23292013
204,76,23361506
132,240,23365033
246,267,23365969
44,51,23618460
97,42,23619405
205,66,23632944
113,60,23634320
166,14,23637846
238,143,23701842
214,56,23704578
274,148,23707110
218,119,23720329
245,246,23730619
270,154,23733708
270,50,23733708
270,126,23733708
270,278,23733708
270,136,23733708
270,280,23733708
188,158,23791795
176,117,23793713
238,158,23872152
110,137,23876972
86,117,23878527
257,81,23887106
17,95,23894184
119,169,23976371
178,62,23978673
178,89,23978886
42,46,23984383
135,185,24004513
180,143,24226839
274,151,24236021
38,58,24268764
254,237,24307075
254,147,24307075
247,108,24322638
94,167,24327406
35,78,24332633
263,26,24398370
263,199,24403203
142,217,24407093
273,19,24413520
276,122,24482785
276,11,24482785
276,123,24482785
276,40,24482785
276,265,24482785
276,89,24482785
188,35,24483010
37,200,24490906
263,237,24500208
121,148,24503880
92,97,24503962
210,124,24508642
223,25,24571341
263,207,24576399
238,202,24584698
25,34,24828561
263,243,24830955
147,226,24837987
58,198,25019452
242,254,25088619
142,77,25093247
263,4,25106762
15,103,25111063
263,36,25115020
137,42,25165579
51,58,25170829
263,15,25188830
263,174,25196578
25,186,25446681
75,185,25521045
45,118,25532421
226,33,25533483
75,25,25543304
185,226,25605296
159,215,25605620
127,25,25612447
45,186,25617634
63,33,25621930
0,69,25626485
101,187,25697696
99,271,25711354
199,147,25777980
25,57,25793663
78,276,26037915
189,35,26038647
189,222,26038647
41,81,26039802
132,185,26041263
199,254,26049153
215,32,26053010
273,186,26121170
37,147,26140256
100,67,26205651
16,42,26214291
63,69,26215346
226,74,26280266
222,141,26314885
63,47,26315555
250,261,26315975
222,228,26316941
222,86,26318151
261,106,26319350
99,206,26382406
106,245,26393656
106,72,26394129
69,4,26395775
2,168,26417446
108,104,26645544
71,213,26647732
100,199,26651779
108,270,26659187
38,232,26661420
142,206,26683377
38,70,26734215
7,17,26738245
86,118,26742195
55,109,26811220
55,129,26811220
202,211,26824557
142,194,26832243
243,202,26834959
119,206,26835103
263,14,26900797
72,212,26907675
147,108,26985546
0,42,26995191
14,198,26997732
135,269,26998648
141,52,27247481
0,3,27252995
246,278,27263278
34,137,27335725
169,67,27338986
74,24,27343489
119,67,27349675
210,4,27353819
210,202,27358665
37,75,27433696
263,168,27450786
2,185,27476690
204,247,27504598
64,56,27506560
221,108,27508434
151,226,27517339
246,104,27520877
246,237,27521231
106,274,27550406
106,237,27550406
163,42,27590327
147,33,27594096
86,263,27594800
199,154,27847465
226,143,27848004
180,54,27852709
135,217,27864472
257,203,27864916
100,126,27868960
100,268,27868960
261,17,27871455
63,261,27871848
17,67,27875130
74,32,27886435
197,55,27930896
218,261,27945874
63,85,27947931
225,246,27948899
246,221,27958086
